"id","tyc","gaia","hyg","hip","hd","hr","gl","bayer","flam","con","proper","ra","dec","pos_src","dist","x0","y0","z0","dist_src","mag","absmag","ci","mag_src","rv","rv_src","pm_ra","pm_dec","pm_src","vx","vy","vz","spect","spect_src"
"1400378","9005-3919-1","","68483","68702","122451","5267","","Bet","","Cen","Hadar","14.0637346","-60.3729784","T","120.1923","-50.954","-30.563","-104.479","HIP","0.61","-4.789","-0.231","HIP","6.0","HYG","-33.96","-25.06","HYG","-1.853","21.452","-12.274","B1 III","T"
"1401228","4174-1262-1","1667976701458958848","68537","68756","123299","5291","","Alp","11","Dra","Thuban","14.073165","64.37585","HIP_X","79.9003","-29.5884","-17.8471","72.0417","G_R3","3.67","-0.843","-0.049","HIP","-13.0","HYG","-56.351","12.329","G_R3","-2.604","23.355","-9.702","A0III SB","HYG"
"1403579","7807-2674-1","6110115278109271808","68642","68862","122980","5285","","Chi","","Cen","","14.10076868","-41.17963189","T","154.1258","-98.896","-60.631","-101.48","G_R3","4.36","-1.579","-0.198","HIP","12.0","HYG","-23.764","-20.041","G_R3","-8.556","15.121","-18.922","B2 V","T"
"1404048","6738-1381-1","6270558110774003968","68675","68895","123123","5287","Gl 538.1","Pi","49","Hya","","14.10619374","-26.68236072","T","32.3741","-24.639","-15.154","-14.537","G_R3","3.25","0.699","1.091","HIP","27.3","HYG","43.381","-140.951","G_R3","-9.016","-13.361","-31.587","K2 III","T"
"1404493","7293-2215-1","","68714","68933","123139","5288","Gl 539","The","5","Cen","Menkent","14.11137449","-36.36995824","T","18.0343","-12.359","-7.624","-10.694","HIP","2.06","0.78","1.011","HIP","1.3","HYG","-519.29","-517.87","HYG","-1.855","51.018","-36.42","K0 IIIB","T"
"1406342","3040-969-1","1505343882144388864","68818","69038","123657","5299","","","","Boo","","14.13215419","43.85445186","T","166.3611","-101.754","-63.539","115.26","G_R3","5.13","-0.975","1.493","HIP","-36.0","HYG","11.443","-30.812","G_R3","12.519","-2.822","-42.464","M3","T"
"1407662","4561-2317-1","1714135092946125184","68892","69112","124547","5321","","","4","UMi","","14.14748","77.54751495","T","231.5901","-42.251","-26.62","226.142","G_R3","4.8","-2.024","1.368","HIP","9.278","G_R3","-30.815","33.335","G_R3","10.509","46.605","16.951","K3III","T"
"1406861","3468-1122-1","1511173389717021312","68848","69068","123782","5300","","","13","Boo","","14.1381396","49.4581709","T","213.3037","-117.488","-73.62","162.096","G_R3","5.26","-1.385","1.637","HIP","-14.795","G_R3","-58.799","59.974","G_R3","15.63","79.958","28.175","M 1.5III","T"
"1409201","8665-2921-1","5896820467691187968","68971","69191","123569","5297","","","","Cen","","14.16522616","-53.43894633","T","54.8687","-27.572","-17.551","-44.072","G_R3","4.74","1.043","0.938","HIP","-17.118","G_R3","-145.136","-91.064","G_R3","4.38","47.538","-0.36","G8 III","T"
"1412258","4403-2218-1","1674016662427974400","69151","69373","124730","5334","","","","UMi","","14.20111406","69.43254398","T","138.0347","-40.662","-26.423","129.236","G_R3","5.18","-0.52","1.595","HIP","-25.964","G_R3","-26.514","-49.504","G_R3","-27.236","2.992","-35.689","M0","T"
"1410544","6138-15-1","6297642105821172480","69047","69269","123934","5301","","","","Vir","","14.18069048","-16.30203102","T","141.2429","-114.066","-73.258","-39.647","HIP","4.93","-0.82","1.684","HIP","18.0","HYG","3.82","-10.87","HYG","-11.435","-10.384","-12.038","M1 III","T"
"1409884","2010-1245-1","1257529526205454336","69004","69226","123999","5304","GJ 9470","","12","Boo","","14.17331467","25.09167937","T","36.3848","-27.76","-17.753","15.43","G_R3","4.82","2.015","0.541","HIP","10.8","HYG","-23.157","-59.831","G_R3","-14.079","-4.262","-4.766","F8IV","T"
"1413210","6738-710-1","","69193","69415","124206","5312","Gl 540.1","","50","Hya","","14.21278449","-27.26118424","T","66.7111","-49.626","-32.464","-30.557","HIP","5.07","0.949","1.13","HIP","27.0","HYG","-13.44","-35.52","HYG","-18.106","-6.766","-22.353","K2 III","T"
"1413399","5558-1738-1","6304988355324252928","69205","69427","124294","5315","","Kap","98","Vir","Kang","14.21492928","-10.2737004","T","86.2979","-71.034","-46.526","-15.391","G_R3","4.18","-0.5","1.323","HIP","-4.0","HYG","6.674","138.987","G_R3","-3.695","-5.684","56.66","K2/3 III","T"
"1412513","317-1590-1","3667302325846472320","69167","69389","124224","5313","","","","Vir","","14.20439019","2.40943027","T","75.5966","-63.297","-41.209","3.178","G_R3","4.99","0.597","-0.118","HIP","-0.657","G_R3","-42.905","-26.792","G_R3","-8.177","13.023","-9.621","Ap Si","T"
"1414220","3471-1250-1","1511793067598402944","69261","69483","124675","5329","","Kap-2","17","Boo","","14.22472418","51.78996582","T","49.6203","-25.632","-16.883","38.989","G_R3","4.53","1.052","0.233","HIP","-17.0","HYG","61.899","-9.615","G_R3","15.306","-7.353","-14.757","A7IV","T"
"1416161","905-1418-1","1225013187800860416","69390","69612","124679","5330","","","15","Boo","","14.24745838","10.10060559","T","82.9814","-67.9573","-45.3423","14.5533","G_R3","5.29","0.695","1.007","HIP","17.0","HYG","-19.627","-164.919","G_R3","-27.671","-9.181","-60.887","K0III","T"
"1416305","8686-3021-1","5892241070506893312","69396","69618","124367","5316","","","","Cen","","14.24920491","-57.08612682","T","131.5054","-59.423","-39.687","-110.397","G_R3","5.03","-0.565","-0.074","HIP","7.0","HYG","-24.007","-20.736","G_R3","-2.451","16.36","-12.901","B5 VNE","T"
"1418295","3472-1264-1","1505311446553172992","69510","69732","125162","5351","GJ 3837","Lam","19","Boo","Xuange","14.27306086","46.08830597","T","30.6857","-17.624","-11.93","22.106","G_R3","4.18","1.745","0.087","HIP","-1.656","G_R3","-187.698","159.309","G_R3","-0.53","32.613","14.879","A0P","T"
"1417791","4982-1645-1","3640828731549972480","69479","69701","124850","5338","GJ 9473","Iot","99","Vir","Syrma","14.266908","-6.000547","HIP_X","22.0258","-18.1598","-12.2505","-2.3029","G_R3","4.07","2.355","0.511","HIP","14.6","HYG","-26.606","-414.866","G_R3","-9.837","-3.285","-44.606","F7V","HYG"
"1417320","1472-1436-1","","69451","69673","124897","5340","Gl 541","Alp","16","Boo","Arcturus","14.26120767","19.18727298","T","11.2575","-8.823","-5.933","3.699","HIP","-0.05","-0.307","1.239","HIP","-5.0","HYG","-1093.45","-1999.4","HYG","-57.743","31.49","-102.416","K2IIIp","HYG"
"1417997","3478-1333-1","1511727333122255744","69491","69713","125161","5350","GJ 9474A","Iot","21","Boo","","14.26942474","51.36723206","T","29.5111","-15.267","-10.314","23.053","G_R3","4.75","2.4","0.236","HIP","-18.7","HYG","-149.277","89.135","G_R3","6.056","29.293","-6.823","A7V","T"
"1420641","2552-1081-1","1480869955902288512","69656","69879","125351","5361","","","","Boo","","14.29994943","35.50950229","T","74.1906","-49.771","-34.2057","43.0921","G_R3","4.8","0.448","1.057","HIP","-26.0","HYG","5.716","12.866","G_R3","20.747","11.819","-11.418","K1III","T"
"1420978","9439-1501-1","5772879737424829184","69673","69896","123998","5303","","Eta","","Aps","","14.30385923","-81.00776096","T","43.6245","-5.615","-3.868","-43.088","G_R3","4.89","1.691","0.243","HIP","-9.0","HYG","-19.981","-65.222","G_R3","9.786","11.758","6.781","A2MA7-F2","T"
"1422216","5574-824-1","6302970476609150080","69751","69974","125337","5359","","Lam","100","Vir","Khambalia","14.31849778","-13.37109165","T","54.2753","-43.372","-30.119","-12.552","G_R3","4.52","0.847","0.128","HIP","-11.0","HYG","-15.841","27.602","G_R3","5.116","8.515","9.453","A1 V","T"
"1422421","915-1442-1","1226844321337777536","69766","69989","125451","5365","GJ 3841","","18","Boo","","14.32118918","13.00429686","T","26.1053","-20.882","-14.523","5.874","G_R3","5.41","3.326","0.385","HIP","-1.202","G_R3","105.226","-31.26","G_R3","7.682","-10.519","-4.04","F5IV","T"
"1422596","8277-3277-1","6093220251160674688","69773","69996","125238","5354","","Iot","","Lup","","14.32339433","-46.05809697","T","107.1978","-61.046","-42.508","-77.187","G_R3","3.55","-1.601","-0.184","HIP","22.0","HYG","-12.52","-5.148","G_R3","-14.618","-2.426","-17.656","B2.5 IV","T"
"1422808","4976-1278-1","3646572511573604096","69789","70012","125454","5366","","Ups","102","Vir","","14.32568912","-2.26552131","T","82.551","-67.663","-47.177","-3.263","G_R3","5.14","0.556","1.023","HIP","-26.593","G_R3","-118.809","-71.508","G_R3","-3.887","53.969","-26.91","G8/K0 III/IV","T"
"1423095","1469-1455-1","1232381564974461184","69804","70027","125560","5370","","","20","Boo","","14.3292318","16.30695159","T","57.1637","-44.976","-31.42","16.051","G_R3","4.84","1.054","1.228","HIP","-8.051","G_R3","-141.539","59.351","G_R3","-11.929","38.453","13.176","K3III","T"
"1423234","9006-5415-1","5854627705415864576","69813","70035","125158","5349","","","","Cen","","14.3309731","-61.27297145","T","47.2617","-18.616","-13.018","-41.445","G_R3","5.22","1.847","0.281","HIP","24.917","G_R3","-165.84","-89.507","G_R3","-16.696","33.664","-31.488","A5/7MA7-F2","T"
"1424191","7805-2696-1","6116979288685368192","69867","70090","125473","5367","","Psi","","Cen","","14.34261985","-37.88529327","T","75.7426","-48.885","-34.407","-46.512","G_R3","4.05","-0.347","-0.03","HIP","-2.42","G_R3","-64.694","-11.285","G_R3","-9.773","21.527","-1.712","A0 IV","T"
"1423851","8686-3020-1","5892368991819163136","69846","70069","125288","5358","","","","Cen","","14.33876186","-56.38649515","T","444.2341","-201.247","-141.342","-369.954","G_R3","4.3","-3.938","0.082","HIP","4.0","HYG","-9.437","-7.543","G_R3","-2.409","22.593","-12.125","B5 IB/II","T"
"1424395","8277-3276-1","6096357329629838976","69881","70104","125442","5364","","","","Lup","","14.34516127","-45.18706343","T","46.5981","-26.844","-18.921","-33.057","G_R3","4.78","1.438","0.31","HIP","","N","37.502","-73.806","G_R3","14.226","-0.108","-11.491","F0 IV","T"
"1426939","8690-3219-1","5891112112577938816","70041","70264","125628","5371","","","","Cen","","14.3769658","-58.45911009","T","117.5088","-49.947","-35.83","-100.149","HIP","4.76","-0.59","0.795","HIP","15.0","HYG","-47.03","17.03","HYG","-28.216","12.001","-7.822","G8/K1 + F/G","T"
"1427604","6740-785-1","6269720523431409536","70083","70306","125932","5381","","","51","Hya","","14.38493731","-27.75401574","T","52.4678","-37.671","-27.143","-24.433","G_R3","4.78","1.181","1.3","HIP","20.411","G_R3","-202.484","-117.094","G_R3","-33.093","38.229","-35.278","K3 III","T"
"1427523","7809-2783-1","6116497702589633152","70077","70300","125823","5378","","","","Cen","","14.38395552","-39.51181573","T","120.0661","-75.167","-54.131","-76.391","G_R3","4.41","-0.987","-0.185","HIP","8.0","HYG","-24.421","-20.696","G_R3","-7.049","12.052","-14.178","B2 V","T"
"1426615","9435-2528-1","5785028619357952000","70025","70248","124771","5336","","Eps","","Aps","","14.37310246","-80.1089414","T","164.2441","-22.941","-16.422","-161.8028","G_R3","5.06","-1.017","-0.108","HIP","5.0","HYG","-8.757","-15.001","G_R3","4.689","11.742","-6.932","B3 V","T"
"1428000","909-1493-1","1175827016168739456","70104","70327","126128","5385","","","","Boo","","14.3896373","8.44664538","T","69.8248","-55.987","-40.445","10.256","G_R3","4.86","0.64","0.01","HIP","-19.377","G_R3","-75.188","-9.265","G_R3","0.598","31.134","-5.88","A 0 V","T"
"1429161","324-1444-1","3670193182434162944","70177","70400","126248","5392","","","","Vir","","14.40315123","5.82013268","T","47.478","-38.19","-27.795","4.815","G_R3","5.1","1.718","0.124","HIP","-13.128","G_R3","-78.163","5.178","G_R3","0.303","21.979","-0.172","A 5 V","T"
"1430038","6736-1472-1","6272566433184713856","70246","70469","126218","5390","","","","Lib","","14.41350734","-24.80631279","T","129.0792","-94.548","-69.205","-54.155","G_R3","5.34","-0.214","0.962","HIP","-22.677","G_R3","-55.334","-18.068","G_R3","0.355","42.22","-0.522","K0 III","T"
"1430621","3478-1332-1","1604859511344724864","70274","70497","126660","5404","Gl 549A","The","23","Boo","","14.41994331","51.85074211","T","14.4784","-7.208","-5.295","11.386","G_R3","4.04","3.236","0.497","HIP","-10.913","G_R3","-235.97","-399.696","G_R3","-21.542","4.272","-25.528","F6IV","T"
"1431931","8277-3280-1","6099307559847568512","70351","70574","126341","5395","","Tau-1","","Lup","","14.43561716","-45.22142437","T","252.7546","-143.049","-105.983","-179.414","G_R3","4.56","-2.453","-0.147","HIP","-22.0","HYG","-13.638","-14.467","G_R3","12.61","29.679","3.407","B2 IV","T"
"1431987","8277-3281-1","6099302577683627520","70353","70576","126354","5396","","Tau-2","","Lup","","14.43633667","-45.37926984","T","97.8474","-55.216","-40.925","-69.645","HIP","4.33","-0.623","0.434","HIP","-1.0","HYG","13.55","-6.35","HYG","5.991","-3.383","-1.357","F7","T"
"1432374","1479-1217-1","1239044708517928064","70380","70602","126661","5405","","","22","Boo","","14.44093463","19.22690148","T","95.8093","-72.614","-53.955","31.551","G_R3","5.4","0.493","0.231","HIP","-28.0","HYG","-69.968","26.597","G_R3","5.461","43.648","2.185","F 0 M","T"
"1432986","9509-3854-1","5770136009232924800","70415","70638","124882","5339","","Del","","Oct","","14.44867558","-83.66788522","T","91.991","-8.131","-6.068","-91.43","G_R3","4.31","-0.509","1.3","HIP","5.496","G_R3","-96.184","-13.862","G_R3","-20.755","36.847","-6.129","K2 III","T"
"1433845","4559-3017-1","1713631344821548544","70470","70692","127700","5430","","","5","UMi","","14.45876156","75.69599492","T","107.2783","-21.201","-15.907","103.953","G_R3","4.25","-0.903","1.431","HIP","10.0","HYG","8.809","20.671","G_R3","8.86","1.047","12.287","K4III","T"
"1434789","6744-1753-1","6221197975786214784","70530","70753","126769","5407","","","52","Hya","","14.469564","-29.491638","HIP_X","132.9395","-92.361","-69.709","-65.446","G_R3","4.97","-0.648","-0.074","HIP","16.0","HYG","-23.446","-24.638","G_R3","-13.916","8.008","-21.392","B7/B8V","HYG"
"1434825","4977-1458-1","3649422995468596480","70532","70755","126868","5409","Gl 550.2A","Phi","105","Vir","Elgafar","14.47003823","-2.22795257","T","37.2035","-29.67","-22.399","-1.446","G_R3","4.81","1.957","0.693","HIP","-9.713","G_R3","-138.727","-3.338","G_R3","-6.977","25.388","-0.211","G3 V","T"
"1435497","4983-1616-1","6331342480810659840","70572","70794","126927","5410","","","106","Vir","","14.47825623","-6.900543","T","146.3358","-115.7565","-87.7804","-17.5813","G_R3","5.42","-0.407","1.49","HIP","-49.0","HYG","-23.317","-55.329","G_R3","32.662","45.068","-32.217","K4/5 III","T"
"1437812","8286-1678-1","5899542995920975360","70707","70931","126983","5413","","","","Lup","","14.50581952","-49.51902628","T","60.7663","-31.2603","-24.0632","-46.2199","G_R3","5.38","1.462","0.056","HIP","6.3","HYG","-45.465","-40.154","G_R3","-4.258","13.25","-12.301","A0 V","T"
"1439932","2553-1140-1","1284537517514584704","70828","71053","127665","5429","","Rho","25","Boo","","14.53049695","30.37143819","T","50.3652","-34.262","-26.727","25.465","G_R3","3.57","0.059","1.298","HIP","-14.0","HYG","-100.531","119.87","G_R3","6.17","35.255","17.613","K3III","T"
"1441044","8286-1831-1","5899234960867291776","70895","71121","127381","5425","","Sig","","Lup","","14.54362685","-50.45716322","T","198.7433","-99.497","-78.169","-153.261","G_R3","4.44","-2.051","-0.177","HIP","-2.0","HYG","-28.682","-19.234","G_R3","-4.704","30.669","-9.995","B2 III/IV","T"
"1440281","3036-1151-1","1487434040320076800","70851","71075","127762","5435","","Gam","27","Boo","Seginus","14.534636","38.308253","HIP_X","26.3765","-16.3047","-12.7482","16.3503","G_R3","3.04","0.934","0.191","HIP","-37.0","HYG","-114.344","151.788","G_R3","23.335","36.392","-8.043","A7IIIvar","HYG"
"1443997","2021-1323-1","1284257623084916480","71058","71284","128167","5447","Gl 557","Sig","28","Boo","","14.57800471","29.74512688","T","15.756","-10.681","-8.548","7.817","G_R3","4.47","3.483","0.364","HIP","0.745","G_R3","188.574","131.58","G_R3","12.103","-8.354","8.903","F2V","T"
"1445202","7814-3706-1","","71125","71352","127972","5440","","Eta","","Cen","","14.59179211","-42.15774562","T","93.7207","-54.086","-43.606","-62.903","HIP","2.33","-2.529","-0.157","HIP","","N","-35.31","-32.44","HYG","-2.316","18.284","-10.684","B1.5 VN","T"
"1447824","8278-3074-1","6098143932950518528","71274","71500","128266","5450","","","","Lup","","14.62226506","-46.13342992","T","418.41","-224.266","-183.782","-301.655","HIP","5.39","-2.718","0.927","HIP","-16.0","HYG","-14.24","-10.7","HYG","2.508","38.572","-3.172","G8 III","T"
"1448609","8287-2475-1","5899408305748518528","71310","71536","128345","5453","","Rho","","Lup","","14.63145188","-49.4258314","T","106.9697","-53.709","-44.23","-81.25","G_R3","4.05","-1.096","-0.152","HIP","8.0","HYG","-28.921","-29.213","G_R3","-4.654","15.166","-15.712","B3/4 V","T"
"1449974","3042-1023-1","1493793375056918016","71392","71618","129002","5468","","","33","Boo","","14.64728496","44.40450064","T","58.1922","-31.982","-26.561","40.718","G_R3","5.39","1.566","0.03","HIP","-23.813","G_R3","-67.847","-18.424","G_R3","-1.605","22.996","-20.294","A 1 V","T"
"1451193","9007-5849-1","","71456","71683","128620","5459","Gl 559A","Alp-1","","Cen","Rigil Kentaurus","14.66136069","-60.83514707","T","1.3248","-0.495","-0.414","-1.157","HIP","-0.01","4.379","0.71","HIP","-26.2","HYG","-3678.19","481.84","HYG","-7.058","24.214","24.353","G2V","HYG"
"1451151","9007-5848-1","5877748442128924544","71453","71681","128621","5460","Gl 559B","Alp-2","","Cen","Toliman","14.66094189","-60.83947139","T","1.3248","-0.495","-0.414","-1.157","HIP","1.35","5.739","0.9","HIP","-26.2","HYG","-3678.19","481.84","HYG","-7.057","24.213","24.354","K1V","HYG"
"1452665","1477-1336-1","1234645287617291520","71536","71762","129174","5475","","Pi-1","29","Boo","","14.67876884","16.41834243","T","96.7518","-70.905","-59.88","27.347","G_R3","4.49","-0.438","-0.002","HIP","2.307","G_R3","13.922","15.566","G_R3","3.971","-5.005","7.5","B9P","T"
"1453270","917-1471-1","","71569","71795","129246","5477","","Zet","30","Boo","","14.6858151","13.7283469","T","53.8793","-39.926","-33.844","12.787","HIP","3.78","0.123","0.044","HIP","-6.0","HYG","52.36","-12.71","HYG","12.506","-6.931","-4.577","A2N","T"
